qid	label	sex	birth	death	gedcom	wikidata_qid	geni_id
Q77809	Nikostrate  Melitea	Q153719			Nikostrate /Melitea/		6000000005747740813
Q77811	Li Hui	Q153718		+0771-01-01T00:00:00Z		Q45567907	
Q77812	Tiberius Claudius  Aglophanes	Q153718			Tiberius Claudius /Aglophanes/		6000000053838861821
Q77814	Li Jie	Q153718		+0753-01-01T00:00:00Z		Q45568538	
Q77815	Kleitosthenes de  Thera	Q153718			Kleitosthenes de /Thera/		6000000012646297203
Q77817	Li Yanshou	Q153718		+0613-01-01T00:00:00Z		Q45640139	
Q77818	Asclepias de  Thera	Q153719			Asclepias de /Thera/		6000000012646298208
Q77820	Li Rengui	Q153718		+0687-01-01T00:00:00Z		Q45642671	
Q77823	Li Renze	Q153718		+0687-01-01T00:00:00Z		Q45642732	
Q77826	Li Heji	Q153718		+0761-01-01T00:00:00Z		Q45641495	
Q77827	Tiberius	Q153718	+0042-11-16T00:00:00Z	+0037-03-16T00:00:00Z		Q1407	6000000008122648505
Q77829	Li Zifu	Q153718		+0761-01-01T00:00:00Z		Q45641934	
Q77830	Antonia Minor	Q153719			Antonia the Younger //	Q229836	6000000005778447793
Q77832	Li Yi	Q153718		+0761-01-01T00:00:00Z		Q45642058	
Q77833	Nero Claudius Drusus	Q153718	+0038-01-14T00:00:00Z	+0009-09-14T00:00:00Z		Q156778	6000000007774655553
Q77835	Li Juzhong	Q153718		+0761-01-01T00:00:00Z		Q45642119	
Q77836	Rubellia  Bassa	Q153719			Rubellia /Bassa/		
Q77838	Li Zhun	Q153718		+0761-01-01T00:00:00Z		Q45642181	
Q77839	Paullus Aemilius  Lepidus	Q153718			Paullus Aemilius /Lepidus/		
Q77841	Li Yu	Q153718		+0761-01-01T00:00:00Z		Q45642305	
Q77842	Amyntas I	Q153718					6000000005747722943
Q77844	Li Zhonglian	Q153718		+0761-01-01T00:00:00Z		Q45642427	
Q77845	Amyntas	Q153718				Q4749570	6000000014833790738
Q77847	Li Xiu	Q153718		+0761-01-01T00:00:00Z		Q45642487	
Q77848	Iotapa of Commagene	Q153719	+0100-00-00T00:00:00Z	+0100-00-00T00:00:00Z	Iotapa /of Commagene/	Q13426522	6000000003828405317
Q77850	Li Jian	Q153718		+0835-01-01T00:00:00Z		Q45640871	
Q77851	Antiochus III of Commagene	Q153718	+0100-00-00T00:00:00Z	+0017-01-01T00:00:00Z		Q579949	6000000006101423094
Q77853	Li Junxi	Q153718		+0835-01-01T00:00:00Z		Q45641367	
Q77854	Alexander	Q153718	+0015-01-01T00:00:00Z			Q2066272	6000000011707342171
Q77856	Cui Mou	Q153718		+0618-01-01T00:00:00Z		Q45470697	
Q77857	Valeria	Q153719					6000000003828382547
Q77859	Cui Zhidao	Q153718		+0692-01-01T00:00:00Z		Q45471078	
Q77860	Lucius Vipstanus Gallus	Q153718					6000000003828382554
Q77862	Xue Shouhong	Q153718		+0936-01-01T00:00:00Z		Q45651435	6000000074749492096
Q77863	Quintus Plautius	Q153718					6000000003828399235
Q77865	Li Tuan	Q153718		+0922-01-01T00:00:00Z		Q45480069	6000000075060989896
Q77866	Sextia	Q153719					6000000003828399256
Q77868	Li Dong	Q153718		+0922-01-01T00:00:00Z		Q45480195	6000000075060286081
Q77869	Publius Quinctilius Varus	Q153718					6000000041257236469
Q77871	Li Zhi	Q153718		+0922-01-01T00:00:00Z		Q45480260	6000000075061126847
Q77872	Plautia Laterana	Q153719					6000000041257501965
Q77874	Li Xiang	Q153718		+0922-01-01T00:00:00Z		Q45480388	6000000075060943917
Q77875	Arria	Q153719					6000000003828396179
Q77877	Li Ku	Q153718		+0922-01-01T00:00:00Z		Q45480515	6000000075061052855
Q77878	Publius  Clodius Thrasea Paetus	Q153718			Publius /Clodius Thrasea Paetus/		6000000003828396186
Q77880	Li Yuanyu	Q153718		+0922-01-01T00:00:00Z		Q45480643	6000000075061165851
Q77881	Gaius  Helvidius	Q153718			Gaius /Helvidius/		6000000003828396207
Q77883	Li Chong	Q153718		+0922-01-01T00:00:00Z		Q45480959	6000000075061142835
Q77884	Servilia	Q153719					6000000003828385004
Q77886	Li Yong	Q153718		+0922-01-01T00:00:00Z		Q45481024	6000000075060735963
Q77887	Marcus  Aedius	Q153718			Marcus /Aedius/		6000000003828385039
Q77889	Li Bang	Q153718		+0922-01-01T00:00:00Z		Q45482175	6000000075060331117
Q77890	Gaius  Calpurnius	Q153718			Gaius /Calpurnius/		6000000003828385441
Q77892	Li Lin	Q153718		+0922-01-01T00:00:00Z		Q45482495	6000000075060943924
Q77893	Plaria Vera	Q153719					6000000003828385560
Q77895	Li Xiu	Q153718		+0922-01-01T00:00:00Z		Q45482748	6000000075060804983
Q77896	Lucius  Arrius	Q153718			Lucius /Arrius/		6000000003828385567
Q77898	Li Zhen	Q153718		+0922-01-01T00:00:00Z		Q45483129	6000000075060682991
Q77899	Lucius Calpurnius Bibulus	Q153718	+0068-01-01T00:00:00Z	+0032-00-00T00:00:00Z		Q3655959	6000000030347394345
Q77901	Li Qing	Q153718		+0922-01-01T00:00:00Z		Q45483257	6000000075061250823
Q77902	Domitia Calvina	Q153719				Q96200806	6000000030450306156
Q77904	Li Ren	Q153718		+0922-01-01T00:00:00Z		Q45483510	6000000075061147906
Q77905	Sextus  Petronius	Q153718			Sextus /Petronius/		6000000011517623801
Q77907	Li Wen	Q153718		+0922-01-01T00:00:00Z		Q45483827	6000000075061255824
Q77908	Naevia	Q153719					6000000003828399179
Q77910	Li Gao	Q153718		+0922-01-01T00:00:00Z		Q45483889	6000000075060724009
Q77911	Neratius  Neratius	Q153718			Neratius /Neratius/		6000000003828399200
Q77913	Li Shen	Q153718		+0922-01-01T00:00:00Z		Q45484016	6000000075059969265
Q77914	Gaius Vibius Varus	Q153718					6000000003828375123
Q77916	Li Zong	Q153718		+0922-01-01T00:00:00Z		Q45484079	6000000075060298145
Q77917	Tiberius Julius Lupus	Q153718					
Q77919	Li Yang	Q153718		+0922-01-01T00:00:00Z		Q45484271	6000000075060761975
Q77920	Lucius Aelius  Lamia	Q153718			Lucius Aelius /Lamia/		6000000001511887024
Q77922	Li Si	Q153718		+0922-01-01T00:00:00Z		Q45484915	6000000075061270830
Q77923	Gnaeus Lartius	Q153718			Gnaeus /Lartius/	Q108944058	6000000003828375090
Q77925	Li Yu	Q153718		+0922-01-01T00:00:00Z		Q45485304	6000000075061273825
Q77926	Marcus Plautius Silvanus	Q153718					6000000001511705973
Q77928	Li Jiaowu	Q153718		+0922-01-01T00:00:00Z		Q45485560	6000000075061071915
Q77929	Urgulania	Q153719					6000000013237818985
Q77931	Publius Claudius  Pulcher	Q153718			Publius Claudius /Pulcher/		6000000027213351070
Q77932	Li Ren	Q153718		+0922-01-01T00:00:00Z		Q45485750	6000000075060748041
Q77934	Aulus Caecinus Largus	Q153718					6000000003828396117
Q77935	Li Yan	Q153718		+0922-01-01T00:00:00Z		Q45486071	6000000075060904037
Q77937	Gaius Julius  Asper	Q153718			Gaius Julius /Asper/		6000000001421666583
Q77938	Li Yu	Q153718		+0922-01-01T00:00:00Z		Q45486385	6000000075061027942
Q77940	Polycharmos	Q153718					6000000003828375880
Q77941	Li Hu	Q153718		+0922-01-01T00:00:00Z		Q45486513	6000000075061179857
Q77943	Trebonius Gallus	Q153718					6000000027257407831
Q77944	Li Ai	Q153718		+0922-01-01T00:00:00Z		Q45486642	6000000075061164884
Q77946	Acilia	Q153719					6000000011460728547
Q77947	Li Jiang	Q153718		+0922-01-01T00:00:00Z		Q45487922	6000000075061224839
Q77949	Metilius Nepos	Q153718					6000000011460755414
Q77950	Wei Ao	Q153718		+0926-01-01T00:00:00Z		Q45682056	6000000074744506549
Q77952	Marcus Pomponius	Q153718					6000000018693540601
Q77953	Liu Yunzhang	Q153718				Q15248585	
Q77955	Lucius Pinarius Scarpus	Q153718					
Q77956	Liu Huanzhang	Q153718				Q45422331	
Q77958	Lucius Cassius Longinus	Q153718	+0063-00-00T00:00:00Z	+0042-00-00T00:00:00Z		Q11934053	6000000003828382610
Q77959	刘劭	Q153718				Q48936007	
Q77961	Iunia  Tertia	Q153719			Iunia /Tertia/		6000000042210307733
Q77962	Liu Wuben	Q153718				Q45420210	6000000075346322882
Q77964	N.N.  Meliteus	Q153718			N.N. /Meliteus/		6000000005747740934
Q77965	Liu Yinzhi	Q153718		+0652-01-01T00:00:00Z		Q9451536	6000000074746960934
Q77967	?	Q153719			? //		6000000005747740939
Q77968	Pei Tianen	Q153718				Q45420495	6000000057283218296
Q77970	Leonides III Meliteus	Q153718					6000000003828405154
Q77971	Pei Tianen	Q153718		+0499-01-01T00:00:00Z		Q45635141	
Q77973	Timothea  Melitea	Q153719			Timothea /Melitea/		6000000005747740767
Q77974	Pei Mou	Q153718		+0647-01-01T00:00:00Z		Q45637802	
Q77976	Phaidros Lysiadou  Berenikides	Q153718			Phaidros Lysiadou /Berenikides/		6000000005747740848
Q77977	Pei Mou	Q153718		+0647-01-01T00:00:00Z		Q45638112	
Q77979	?	Q153719			? //		6000000005747740853
Q77980	朝倉高清	Q153718				Q109672810	
Q77982	Theophrastos  Hagnousios	Q153718			Theophrastos /Hagnousios/		6000000003828405042
Q77983	小笠原貞長	Q153718				Q108498815	
Q77985	?	Q153719			? //		6000000005747740863
Q77986	小笠原定基	Q153718	+1450-00-00T00:00:00Z	+1511-09-15T00:00:00Z		Q20039166	
Q77988	Hediste  Melitea	Q153719			Hediste /Melitea/		6000000005747740825
Q77989	Katō Akikuni	Q153718	+1808-07-22T00:00:00Z	+1856-11-29T00:00:00Z		Q11399264	
Q77991	Diokles II Meliteus	Q153718					6000000005747740944
Q77992	Tsuda Masanori	Q153718		+1842-00-00T00:00:00Z		Q11556309	
Q77994	Dorotheos de  Thera	Q153718			Dorotheos de /Thera/		6000000005747740666
Q77995	Tozawa Masayoshi	Q153718	+1719-01-01T00:00:00Z	+1745-09-09T00:00:00Z		Q8514181	
Q77997	?	Q153719			? //		6000000005747740686
Q77998	Tozawa Masanobu	Q153718	+1720-00-00T00:00:00Z	+1765-11-03T00:00:00Z		Q8514159	
Q78000	Livia	Q153719	+0059-01-30T00:00:00Z	+0029-00-00T00:00:00Z		Q469701	6000000000424886603
Q78001	戸沢正備	Q153718				Q134546458	
Q78003	Tiberius Claudius Nero	Q153718	+0089-00-00T00:00:00Z	+0033-00-00T00:00:00Z		Q342512	6000000003051269288
Q78004	Shimotsuma Nakatoshi	Q153718				Q11361411	
Q78006	Mark Antony	Q153718	+0083-01-14T00:00:00Z	+0030-08-01T00:00:00Z	Mark /Antony/	Q51673	6000000001336650473
Q78007	Matsudaira Nobuaki	Q153718	+1827-09-29T00:00:00Z	+1849-09-13T00:00:00Z		Q11530353	
Q78009	Gaius Rubellius  Blandus	Q153718			Gaius Rubellius /Blandus/		
Q78010	Ōkōchi Nobuhisa	Q153718	+1829-05-25T00:00:00Z	+1888-11-27T00:00:00Z		Q11437030	
Q78012	Julia Julina  Livia	Q153719			Julia Julina /Livia/		
Q78013	秋田肥季	Q153718	+1812-00-00T00:00:00Z	+1865-05-28T00:00:00Z		Q8514674	
Q139522	Brogitarus	Q153718	+0150-00-00T00:00:00Z	+0100-00-00T00:00:00Z		Q3781179	6000000005747722953
Q78016	Hotta Masatsugu	Q153718	+1842-12-14T00:00:00Z	+1896-05-11T00:00:00Z		Q11427655	
Q78018	Adobogiona	Q153719					6000000005747722958
Q78019	Shumpachi Hōjō	Q153718	+1901-05-18T00:00:00Z	+1974-05-30T00:00:00Z		Q11402206	
Q78021	Dytilaos, Tetrarch of the Tectosagii	Q153718					6000000009440670959
Q78022	松井保仲	Q153718				Q110309777	
Q78024	Alexander	Q153718	+0035-01-01T00:00:00Z	+0007-01-01T00:00:00Z		Q2525263	6000000005790692581
Q78025	Naonori Imaeda	Q153718	+1870-08-17T00:00:00Z	+1942-02-03T00:00:00Z		Q51166389	
Q78027	Glaphyra	Q153719	+0035-00-00T00:00:00Z	+0007-01-01T00:00:00Z		Q263515	6000000000803842356
Q78028	冷泉為臣	Q153718	+1911-00-00T00:00:00Z	+1944-00-00T00:00:00Z		Q113207031	
Q78030	Marcus Valerius Messalla Messallinus	Q153718					6000000007548989546
Q78031	冷泉布美子	Q153719	+1916-00-00T00:00:00Z			Q113207358	
Q78033	Vitellia	Q153719					6000000003828399249
Q78034	Bōjō Toshinaga	Q153718	+1893-00-00T00:00:00Z	+1966-05-30T00:00:00Z		Q16865306	
Q78036	Aulius Antonius Plautius	Q153718					6000000013237900844
Q78037	Andō Yoshikado	Q153718	+1636-00-00T00:00:00Z	+1654-09-16T00:00:00Z		Q11068066	
Q78039	Claudia Pulchra	Q153719					6000000041200012821
Q78040	池田政之 (男爵)	Q153718	+1910-00-00T00:00:00Z			Q111049228	
Q78042	Publius Quinctilius Varus	Q153718					6000000010848736436
Q78043	Mitsusaburō Tokura	Q153718	+1870-04-20T00:00:00Z	+1942-03-07T00:00:00Z		Q17221663	
Q78045	Aulus Caecinus Paetus	Q153718					6000000003828396165
Q78046	Manabe Akisane	Q153718	+1790-02-19T00:00:00Z	+1814-08-31T00:00:00Z		Q11655468	
Q78048	Arria	Q153719					6000000003828396172
Q78049	Naitō Masahisa	Q153718	+1754-00-00T00:00:00Z	+1769-07-15T00:00:00Z		Q10514820	
Q78051	Nonia	Q153719					6000000003828382997
Q78052	Naitō Masaoki	Q153718	+1756-00-00T00:00:00Z	+1792-11-30T00:00:00Z		Q10514836	
Q78054	Marcus  Servilius	Q153718			Marcus /Servilius/		6000000003828385011
Q78055	Yasuhiro Toda	Q153718	+1860-07-20T00:00:00Z	+1903-03-11T00:00:00Z		Q18234016	
Q78057	Marcus  Aedius	Q153718			Marcus /Aedius/		6000000003828385046
Q78060	Manius  Acilius	Q153718			Manius /Acilius/		6000000003828385434
Q78061	Naitō Masayasu	Q153718	+1857-08-26T00:00:00Z	+1911-03-06T00:00:00Z		Q8514926	
Q78063	Porcia Catonis	Q153719	+0100-00-00T00:00:00Z	+0043-00-00T00:00:00Z		Q255448	6000000003820968352
Q78064	Takaharu Kuki	Q153718	+1886-06-00T00:00:00Z			Q108528437	
Q78066	Marcus Calpurnius Bibulus	Q153718	+0102-00-00T00:00:00Z	+0048-00-00T00:00:00Z	Marcus Calpurnius /Bibulus/	Q316775	6000000030347427997
Q78067	Takateru Kuki	Q153718	+1871-02-17T00:00:00Z			Q106769600	
Q78069	Gnaeus Domitius Calvinus	Q153718		+0060-00-00T00:00:00Z		Q383846	6000000030450589860
Q78070	Yoshiko Kuki	Q153719	+1869-04-00T00:00:00Z			Q111303567	
Q78072	Lucius Naevius  Naevius	Q153718			Lucius Naevius /Naevius/		6000000001450600437
Q78073	Ōtawara Kazukiyo	Q153718	+1861-11-10T00:00:00Z	+1930-10-28T00:00:00Z		Q11437875	
Q78075	Gaius  Neratius	Q153718			Gaius /Neratius/		6000000003828399207
Q78076	Tsuchiya Masakatsu	Q153718	+1662-01-01T00:00:00Z			Q56618808	
Q78078	Lucius Aelius  Lamia	Q153718			Lucius Aelius /Lamia/		6000000001511862074
Q78079	Goto Masaaki	Q153718				Q11488534	
Q78081	Publius Clodius Pulcher	Q153718					6000000005958333152
Q78082	Nabeshima Shigeyoshi	Q153718	+1800-12-11T00:00:00Z	+1863-01-16T00:00:00Z		Q11650704	
Q78084	Fulvia Flacca Bambula	Q153719					6000000000424698354
Q78085	Nanbu Toshimasa	Q153718	+1751-05-04T00:00:00Z	+1784-06-22T00:00:00Z		Q8513940	
Q78087	Aulus Caecinus	Q153718					6000000003828396124
Q78088	Tozawa Masatsugu	Q153718	+1793-01-21T00:00:00Z	+1858-08-21T00:00:00Z		Q8514170	
Q78090	Caesennia Paetina	Q153719					6000000003828396144
Q78091	三条西浜子	Q153719	+1870-00-00T00:00:00Z	+1922-00-00T00:00:00Z		Q110892562	
Q78094	三条西公正	Q153718				Q110889093	
Q78096	Eukles	Q153718					6000000003828375886
Q78097	風早公武	Q153718	+1906-00-00T00:00:00Z	+1959-00-00T00:00:00Z		Q110888966	
Q78099	Calpurnius Acilius Aviola	Q153718					6000000011460521111
Q78100	東益之	Q153718	+1376-00-00T00:00:00Z	+1441-00-00T00:00:00Z		Q108914066	
Q78102	Marcus Pomponius	Q153718					6000000018693611427
Q78103	東頼数	Q153718				Q110273360	
Q78106	Uchigashima Ujimasa	Q153718		+1586-01-18T00:00:00Z		Q11393847	
Q78108	Lucius Pinarius Scarpus	Q153718					
Q78109	Ii Naonaka	Q153718	+1766-07-17T00:00:00Z	+1831-07-04T00:00:00Z		Q10882408	
Q78111	Junia Tertia	Q153719					6000000003828382324
Q78112	Maeno Katsutatsu	Q153718				Q123415679	
Q78114	Lucius Cassius Longinus	Q153718	+0083-01-01T00:00:00Z	+0050-01-01T00:00:00Z		Q976168	6000000003828382617
Q78115	Ijiri Yoshinaga	Q153718				Q123415657	
Q78117	Servilia X  Caepionis	Q153719			Servilia X /Caepionis/		6000000042210612251
Q78118	Hirase Terunari	Q153718				Q123415381	
Q78120	Decimus Iunius X  Silanus	Q153718			Decimus Iunius X /Silanus/		6000000042210718984
Q78121	Honda Tadatoshi	Q153718		+1564-04-14T00:00:00Z		Q11520006	
Q78123	N.N., Wife of Diokles II	Q153719					6000000005747740949
Q78124	本多重正	Q153718		+1572-04-23T00:00:00Z		Q108803108	
Q78126	Soteira  Melitea	Q153719			Soteira /Melitea/		6000000003828405161
Q78129	Zenon II Meliteus	Q153718					6000000003828405175
Q78130	Ōta Sukemoto	Q153718	+1799-08-28T00:00:00Z	+1867-06-20T00:00:00Z		Q8081727	
Q78132	Diokles I Meliteus	Q153718					6000000005747740954
Q78133	Kutsuki Tsunaharu	Q153718	+1816-08-28T00:00:00Z	+1867-03-30T00:00:00Z		Q10518012	
Q78135	Philippea  Melitea	Q153719			Philippea /Melitea/		6000000005747740959
Q78136	米倉恒子	Q153719				Q108095357	
Q78138	Lysiades  Berenikides	Q153718			Lysiades /Berenikides/		6000000005747740974
Q78139	Abe Masahisa	Q153718	+1827-12-12T00:00:00Z	+1864-04-07T00:00:00Z		Q8013925	
Q78141	?	Q153719			? //		6000000005747740979
Q78142	Toshinaka Ōkubo	Q153718	+1859-08-05T00:00:00Z	+1945-01-20T00:00:00Z		Q24254339	
Q78144	Akestione  Acharneus	Q153719			Akestione /Acharneus/		6000000003828405049
Q78145	Ōkubo Toshitake	Q153718	+1865-05-07T00:00:00Z	+1943-07-13T00:00:00Z		Q11431924	
Q78147	Themistokles  Hagnousios	Q153718			Themistokles /Hagnousios/		6000000005747744009
Q78148	Nobumichi Makino	Q153718				Q115530919	
Q78150	Abron	Q153718					6000000030547890345
Q78151	Mishima Michitsune	Q153718	+1835-06-26T00:00:00Z	+1888-10-23T00:00:00Z		Q4142982	
Q78153	Alfidia	Q153719	+0050-00-00T00:00:00Z	+0050-01-01T00:00:00Z	Aufidia /Drusus/	Q2268436	6000000006607055274
Q78156	Marcus Livius Drusus Claudianus	Q153718	+0090-00-00T00:00:00Z	+0042-01-01T00:00:00Z	Marcus Livius Claudianus /Drusus/	Q720855	6000000053244329872
Q78159	paternal grandmother of Tiberius	Q153719			Wife of Appius Claudius Nero /Claudia/	Q111399005	6000000003146115895
Q78171	Marcus Antonius Creticus	Q153718	+0200-00-00T00:00:00Z	+0071-00-00T00:00:00Z		Q357585	6000000002940877547
Q78174	Julia	Q153719	+0200-00-00T00:00:00Z	+0039-00-00T00:00:00Z		Q6485329	6000000012011702512
Q78177	Deiotarus I, King of Galatia	Q153718					6000000005747722963
Q78180	Berenice	Q153719					6000000008406763901
Q78181	Kigoshi Yasutsuna	Q153718	+1854-04-22T00:00:00Z	+1932-03-26T00:00:00Z		Q1741164	
Q78186	Mariamne	Q153719		+0029-01-01T00:00:00Z		Q266601	6000000002428793929
Q78187	Fuki Hatakeyama	Q153718	+1910-00-00T00:00:00Z			Q84081285	
Q78189	Herod the Great	Q153718	+0074-00-00T00:00:00Z	+0004-00-00T00:00:00Z		Q51672	6000000002428752488
Q78190	Reiko Gotō	Q153719	+1943-03-06T00:00:00Z	+2022-01-07T00:00:00Z		Q11372656	
Q78192	N.N.	Q153719			NN //		6000000016780425590
Q78193	Takatoshi Senge	Q153718	+1913-00-00T00:00:00Z	+2002-00-00T00:00:00Z		Q97625820	
Q78195	Archelaus of Cappadocia	Q153718	+0050-00-00T00:00:00Z	+0017-01-01T00:00:00Z	Archelaos IV Philopatris /Ktistes/	Q346463	6000000002428673457
Q78198	Calpurnia	Q153719					6000000007550518826
Q78201	Consul (31 BC) - Marcus Valerius Messalla Corvinus (up)	Q153718					6000000007549954322
Q78204	Aulus Caecinus  Caecinus	Q153718			Aulus Caecinus /Caecinus/		6000000003828396158
Q78207	Marcus  Nonius	Q153718			Marcus /Nonius/		6000000003828382990
Q78210	Marcus  Servilius	Q153718			Marcus /Servilius/		6000000003828385018
Q78211	Yoriaki Matsudaira	Q153718	+1931-03-27T00:00:00Z	+2023-01-09T00:00:00Z		Q2308027	
Q78213	Marcus  Aedius	Q153718			Marcus /Aedius/		6000000003828385053
Q78214	Naitō Yorihiro	Q153718	+1908-03-12T00:00:00Z	+2000-12-05T00:00:00Z		Q10517187	
Q78216	Grania	Q153719					6000000003828385060
Q78217	大村純保	Q153718	+1734-03-26T00:00:00Z	+1761-01-21T00:00:00Z		Q11436051	
Q78219	Marcus  Acilius	Q153718			Marcus /Acilius/		6000000003828385427
Q78220	大村鎮 (板倉勝晙の正室)	Q153719				Q111090517	
Q78223	Matsudaira Noriyoshi	Q153718	+1827-12-14T00:00:00Z	+1850-07-11T00:00:00Z		Q10729479	
Q78225	Gaius  Calpurnius	Q153718			Gaius /Calpurnius/		6000000030347310371
Q78226	Satō Sankichi	Q153718	+1857-12-00T00:00:00Z	+1947-06-17T00:00:00Z		Q7426991	
Q78228	Numerius  Naevius	Q153718			Numerius /Naevius/		6000000003828399193
Q78229	Tōdō Takatō	Q153718	+1786-03-31T00:00:00Z	+1828-11-03T00:00:00Z		Q11623768	
Q78231	Sextus  Neratius	Q153718			Sextus /Neratius/		6000000001450578645
Q78232	Tōdō Takayuki	Q153718	+1835-10-29T00:00:00Z	+1859-07-23T00:00:00Z		Q11623765	
Q78234	Lucius Plautius Aelianus  Lamia	Q153718			Lucius Plautius Aelianus /Lamia/		6000000001511601832
Q78235	藤堂澤子	Q153719				Q108486784	
Q78237	Domitia  Longina	Q153719			Domitia /Longina/		6000000053226841847
Q78238	Matsudaira Yasunari	Q153718				Q128865484	
Q78240	Caecilia-Metella Balearica	Q153719					6000000008404651197
Q78241	Yasunaka Itsutsuji	Q153718	+1845-02-19T00:00:00Z	+1906-02-09T00:00:00Z		Q22124758	
Q78243	Appius Claudius Pulcher	Q153718	+0130-00-00T00:00:00Z	+0076-00-00T00:00:00Z		Q531923	6000000008404797229
Q78244	Nishiitsutsuji Ayanaka	Q153718	+1859-02-03T00:00:00Z	+1935-04-17T00:00:00Z		Q48760707	
Q78246	Aulus Caecinus	Q153718					6000000003828396131
Q78247	Abe Masanori	Q153718	+1840-01-21T00:00:00Z	+1861-07-04T00:00:00Z		Q10565429	
Q78249	Larga	Q153719					6000000003828396138
Q78250	大河内信好	Q153718				Q108101360	
Q78253	大河内一子	Q153719				Q108101385	
Q78256	Matsudaira Tadayuki	Q153718	+1718-01-01T00:00:00Z	+1721-03-19T00:00:00Z		Q11530446	
Q78258	Herodes	Q153718					6000000003828375892
Q78259	Matsudaira Tadayuki	Q153718	+1825-09-19T00:00:00Z	+1902-05-21T00:00:00Z		Q11530432	
Q78261	Acilius Aviola	Q153718					6000000011460174194
Q78262	前田利功	Q153718	+1888-07-07T00:00:00Z	+1962-02-21T00:00:00Z		Q60990288	
Q78264	Lucius Pinarius	Q153718				Q382127	
Q78265	石川尚子	Q153719				Q108683735	
Q78267	Julia Caesaris Major	Q153719					
Q78268	井原元造	Q153718				Q58420269	
Q78270	Gaius Cassius Longinus	Q153718	+0115-00-00T00:00:00Z	+0043-00-00T00:00:00Z		Q459857	6000000003828382624
Q78271	Atsuko Banno	Q153719	+1918-04-11T00:00:00Z	+2005-09-24T00:00:00Z		Q27907767	
Q78273	Philostratos  Meliteos	Q153718			Philostratos /Meliteos/		6000000005747744034
Q78274	Katsunosuke Inoue	Q153718	+1861-08-16T00:00:00Z	+1929-11-03T00:00:00Z		Q772410	
Q78276	?	Q153719			? //		6000000005747744039
Q78277	森祐三郎	Q153718				Q108670512	
Q78279	Athenagoras II Meliteus	Q153718					6000000003828405182
Q78280	Itō Hirokuni	Q153718	+1870-03-03T00:00:00Z	+1931-06-09T00:00:00Z		Q40033292	
Q78282	?	Q153719			? //		6000000005747744049
Q78283	Inoue Takeko	Q153719	+1850-05-04T00:00:00Z	+1920-03-21T00:00:00Z		Q115531054	
Q78285	Medeios	Q153718					6000000005747740964
Q78286	Shidō Sumeragi	Q153718	+1899-01-01T00:00:00Z	+1988-09-27T00:00:00Z		Q11581098	
Q78288	Timothea  Melitea	Q153719			Timothea /Melitea/		6000000005747740969
Q78289	大久保忠学	Q153718				Q111119668	
Q78291	Agathokles Lysiadou  Berenikides	Q153718			Agathokles Lysiadou /Berenikides/		6000000005747740984
Q78292	Ōoka Tadayoshi	Q153718	+1709-00-00T00:00:00Z	+1766-09-29T00:00:00Z		Q7222476	
Q78294	?	Q153719			? //		6000000005747740989
Q78295	戸川達安の娘 (堀直景の正室のち岡家重の妻)	Q153719				Q108896769	
Q78297	Xenokles  Acharneus	Q153718			Xenokles /Acharneus/		6000000003828405063
