verdict	role	child	child_label	a	a_label	b	b_label	a_wd	b_wd	a_kind	b_kind	shared_parents	shared_spouses
DEDUPE	father	Q153392	SATYAVATI (twin) Matsyagandhi Uparichara	Q49650	Dasa  Fisherman Leader	Q153399	UPARICHARA VASU			real	real		Q49646
DEDUPE	mother	Q153395	Dhanaka Bhadrasena	Q49663	Naga Tribe	Q160524	Naga Tribe			real	real		Q153401
DEDUPE	mother	Q153401	BHADRASENA MAHISMAN	Q49735	Wife	Q160550	Wife			real	real		Q153412
DEDUPE	father	Q153423	Maharaja Tarumanagara IX - Sudawarman (628-639) Placeholder surname	Q1998	Suryawarman	Q153413	Maharaja Tarumanagara VII - Suryawarman (535-561) Placeholder surname			real	real		
DEDUPE	mother	Q153423	Maharaja Tarumanagara IX - Sudawarman (628-639) Placeholder surname	Q49739	Mutya Sakti daughter of  Fulan	Q49827	NN (Wife of Suryawarman)			real	real		
DEDUPE	mother	Q153428	Maharaja Tarumanagara V - Indrawarman (455-515) Placeholder surname	Q49863	Dewi Suklawati	Q153436	Suklawatidewi bint Wiryabanyu			real	real		Q153435
DEDUPE	mother	Q153435	Maharaja Tarumanagara IV - Wisnuwarman (434-455) Placeholder surname	Q2019	Dewi Jelita	Q49915	Dewi Jelita			real	real		
DEDUPE	mother	Q153435	Maharaja Tarumanagara IV - Wisnuwarman (434-455) Placeholder surname	Q2019	Dewi Jelita	Q49919	Dewi Jwalita daughter of  Wirawarman			real	real		
DEDUPE	mother	Q153435	Maharaja Tarumanagara IV - Wisnuwarman (434-455) Placeholder surname	Q49915	Dewi Jelita	Q49919	Dewi Jwalita daughter of  Wirawarman			real	real		Q49911
DEDUPE	father	Q153436	Suklawatidewi bint Wiryabanyu	Q2020	Mulawarman	Q49927	Mulawarman			real	real		
DEDUPE	father	Q153436	Suklawatidewi bint Wiryabanyu	Q2020	Mulawarman	Q49931	Wiryabanyu son of  Jayasatyanagara			real	real		
DEDUPE	father	Q153436	Suklawatidewi bint Wiryabanyu	Q49927	Mulawarman	Q49931	Wiryabanyu son of  Jayasatyanagara			real	real		
DEDUPE	mother	Q153436	Suklawatidewi bint Wiryabanyu	Q49923	NN (Wife of Mulawarman)	Q49935	Nilem Sari daughter of  Welutbraja			real	real		
DEDUPE	father	Q153443	ANGA Ulmukha	Q2034	ULMUKHA	Q50064	ULMUKHA			real	real		
DEDUPE	father	Q153447	HASTI (founder of Hastinapur) Suhotra	Q29959	SUHOTRA \ VAITITHI  VAITITHI \Brihatkshatra	Q50084				real	real		
DEDUPE	father	Q153447	HASTI (founder of Hastinapur) Suhotra	Q29959	SUHOTRA \ VAITITHI  VAITITHI \Brihatkshatra	Q153454	SUHOTRA \ VAITITHI Brihatkshatra Brihatkshatra Brihatkshatra Brihatkshatra Brihatkshatra Brihatkshatra Br			real	real	Q153462	Q153453
DEDUPE	father	Q153447	HASTI (founder of Hastinapur) Suhotra	Q50084		Q153454	SUHOTRA \ VAITITHI Brihatkshatra Brihatkshatra Brihatkshatra Brihatkshatra Brihatkshatra Brihatkshatra Br			real	real		
DEDUPE	father	Q153455	SUNAKSHTRA MARUDEVA	Q2051	Marudeva, King of Kosala	Q50192	Marudeva, King of Kosala			real	real		
DEDUPE	mother	Q153469	Yadu-Yadav	Q153472	DEVAYANI Yayati	Q160753	DEVAYANI Shukra			real	real		Q153473
DEDUPE	mother	Q153473	YAYATI Nahusha	Q153480	VIRAJA Nahusha	Q160774	VIRAJA Nahusha			real	real		Q153479
DEDUPE	father	Q153479	Nahusha	Q2098	AYU Pururavas	Q153491	AYU Pururavas			real	real		
DEDUPE	father	Q153479	Nahusha	Q2098	AYU Pururavas	Q160541	VASISHTA			real	real		
DEDUPE	father	Q153479	Nahusha	Q153491	AYU Pururavas	Q160541	VASISHTA			real	real		
DEDUPE	mother	Q153479	Nahusha	Q153490	Prabha Ayu	Q153492	ARUNDHATI Vasishta			real	real		
DEDUPE	mother	Q153479	Nahusha	Q153490	Prabha Ayu	Q160797	Prabha Ayu			real	real		
DEDUPE	mother	Q153479	Nahusha	Q153492	ARUNDHATI Vasishta	Q160797	Prabha Ayu			real	real		
DEDUPE	mother	Q153480	VIRAJA Nahusha	Q50080	wife of Sage Trigarta	Q153492	ARUNDHATI Vasishta			real	real		
DEDUPE	father	Q153485	BRIHADASVA of Kosala Placeholder surname	Q2623	Sahdev DIWAKAR	Q29951	Sahdev  DIWAKAR			real	real	Q2123	
DEDUPE	father	Q153492	ARUNDHATI Vasishta	Q1954	KARDAMA	Q160510	KARDAMA			real	real		
DEDUPE	mother	Q153492	ARUNDHATI Vasishta	Q153398	DEVAHUTI Kardama	Q160509	DEVAHUTI Manu			real	real		
DEDUPE	father	Q153494	DHRUVA Uttanapada	Q50544		Q130322	unknown		Q24238356	real	real		
DEDUPE	father	Q153494	DHRUVA Uttanapada	Q50544		Q153503	UTTANAPADA Manu			real	real		
DEDUPE	father	Q153494	DHRUVA Uttanapada	Q50544		Q153674	Placeholder surname?			real	real		
DEDUPE	father	Q153494	DHRUVA Uttanapada	Q130322	unknown	Q153503	UTTANAPADA Manu	Q24238356		real	real		
DEDUPE	father	Q153494	DHRUVA Uttanapada	Q130322	unknown	Q153674	Placeholder surname?	Q24238356		real	real		
DEDUPE	father	Q153494	DHRUVA Uttanapada	Q153503	UTTANAPADA Manu	Q153674	Placeholder surname?			real	real		
DEDUPE	mother	Q153494	DHRUVA Uttanapada	Q50540		Q50548	SUNEETI			real	real		
DEDUPE	father	Q153495	ILINA Tansu	Q29975	Sumati \ Tansu  Tansu \Matinara	Q153504	Sumati \ Tansu Matinara Matinara Matinara Matinara Matinara Matinara Matinara Tansu			real	real	Q2137	
DEDUPE	father	Q153509	BUDHA (planet Mercury) Chandra	Q30007	CHANDRA \ SOMA (Haoma), the moon-god Indu  SOMA (Haoma), the moon-god Indu \Atri	Q153521	CHANDRA \ SOMA (Haoma), the moon-god Indu Atri Atri Atri Atri Atri Atri Atri SOMA (Haoma), the moon-god Indu			real	real	Q153507	
DEDUPE	mother	Q153520	DHATA	Q50669		Q153530	KHYATI Bhrigu			real	real		Q2159
DEDUPE	mother	Q153520	DHATA	Q50669		Q153713	Placeholder surname			real	real	Q153540	Q2159
DEDUPE	mother	Q153520	DHATA	Q153530	KHYATI Bhrigu	Q153713	Placeholder surname			real	real		Q2159
DEDUPE	father	Q153536	Vatsavyuha Arukshay	Q2178	ARUKSHAY	Q50742	ARUKSHAY			real	real	Q153548	
DEDUPE	father	Q153564	Vishwabahu VISHRUTWAN	Q2215	Visrutavant, King of Kosala	Q50958	Visrutavant, King of Kosala			real	real		
DEDUPE	father	Q153578	SHIGRASVA of Kosala Placeholder surname	Q2628	Agnivarna, King of Kosala	Q29971	Agnivarna, King of Kosala			real	real		
DEDUPE	father	Q153589	SHANKHANABHA Vajranabha	Q2277	Vajranabha	Q51280	Vajranabha			real	real	Q2280	
DEDUPE	father	Q153595	PRUTHUSRAVAS Shashabindu	Q2288	SHASHIBINDU of Chandravansh	Q52172				real	real	Q28227	
DEDUPE	father	Q153669	Maharaja Sriwijaya XV - Sangrama-Vijayottunggawarman (1017-1030) Placeholder surname?	Q1761	Maharaja Sriwijaya XIII - Sri Cudamani Warmadewa (9881008)	Q1762	Sri Mara-Wijayottunggawarman			real	real		
DEDUPE	father	Q153669	Maharaja Sriwijaya XV - Sangrama-Vijayottunggawarman (1017-1030) Placeholder surname?	Q1761	Maharaja Sriwijaya XIII - Sri Cudamani Warmadewa (9881008)	Q48766	Maharaja Sriwijaya XIII - Sri Cudamani Warmadewa (9881008)			real	real		
DEDUPE	father	Q153669	Maharaja Sriwijaya XV - Sangrama-Vijayottunggawarman (1017-1030) Placeholder surname?	Q1762	Sri Mara-Wijayottunggawarman	Q48766	Maharaja Sriwijaya XIII - Sri Cudamani Warmadewa (9881008)			real	real		
DEDUPE	father	Q153670	Kancanasari bint Cucu Demunawan	Q153350	Raja Kuningan IV	Q160397	Raja Kuningan IV - NN			real	real		
DEDUPE	mother	Q153670	Kancanasari bint Cucu Demunawan	Q49411	Istri Cucu Demunawan daughter of  Fulan	Q160398	Istri Cucu Demunawan bint Fulan			real	real		
DEDUPE	father	Q153704	Esquire	Q1668	Bapirao	Q48239	Bapirao			real	real		
DEDUPE	father	Q160029	Gayatri Rajapatni	Q160042	Joko Dolok	Q160044	Kertanegara, king of Singhasari			real	real		
DEDUPE	father	Q160031	Adwayawarman \ Adwaya Brahman (Rakyan Maha menteri Singosari) Adwaya Brahman (Rakyan Maha menteri Sin	Q160047	NO FURTHER INFO [EM] .	Q160049	Sri Hismatupa Kumala Ranggawuni Singsari			real	real		
DEDUPE	mother	Q160032	Puti Reno Marak \ Dara Jingga [EM] Dara Jingga [EM]	Q160050	Person Q160050	Q160052	Wife of Tribhuwanaraja [EM] .			real	real		Q160051
DEDUPE	mother	Q160045	Dyah Lembu Tal (Singhamurti)	Q160064	Waning Hyun \ Jayawardhani Jayawardhani	Q160065	[52] NN (Istri Mahisa Campaka) bint Fulan			real	real		Q160063
DEDUPE	father	Q160051	Maharaja Malayu II - Tribhuwanaraja (1286-1316)	Q160069	Person Q160069	Q160071	Trailokyaraja Raja Sriwijaya & Malayupura			real	real		
DEDUPE	father	Q160051	Maharaja Malayu II - Tribhuwanaraja (1286-1316)	Q160069	Person Q160069	Q160073	Raja Langkasuka Sultan Suran			real	real		
DEDUPE	father	Q160051	Maharaja Malayu II - Tribhuwanaraja (1286-1316)	Q160071	Trailokyaraja Raja Sriwijaya & Malayupura	Q160073	Raja Langkasuka Sultan Suran			real	real		
DEDUPE	mother	Q160051	Maharaja Malayu II - Tribhuwanaraja (1286-1316)	Q160070	Istri Trailokyaraja	Q160072	Puteri Mahtabul Bahri Raja Aftabul Ardl			real	real		
DEDUPE	father	Q160082	Raja Kediri X - Mahesa Wong Ateleng (1222-1230)	Q160101	Ken Arok, Raja of Singasari. Ancestor of the Royal Houses of Singasari and JavaKen Arok, Raja of Singasari. Ancestor of the Royal Houses of Singasari and Java 1222-1227	Q160102	Ken Arok, king of Singhasari			real	real		Q160100
DEDUPE	father	Q160099	Tunggul Ametung	Q160113	Raja Kediri VIII - Sri Kamesywara (1182-1194)	Q160115	Rakai Sirikan Sri Kameswara (Jayawarsa) .			real	real		
DEDUPE	father	Q160404	ARJUNA Partha Pandava	Q160432	INDRA SAKRA Kashyapa	Q160434	PANDU Kuru			real	real		Q160433
DEDUPE	father	Q160434	PANDU Kuru	Q160463	VYASA aka Krishnadvaipayana	Q160464	VICHITRAVIRYA Shantanu			real	real	Q160494	Q160462,Q169646,Q169647
DEDUPE	father	Q160438	King Sihahanu of Shakya	Q160467	Jayasena	Q160468	JAYASENA			real	real		
DEDUPE	father	Q160494	SATYAVATI Matsyagandhi	Q160517	UPARICHARA VASU	Q160518	Dasabala Fisherman Leader			real	real		Q160516
DEDUPE	father	Q160569	Maharaja Tarumanagara IX - Sudawarman (628-639)	Q160552	Maharaja Tarumanagara VII - Suryawarman (535-561)	Q160589	Great King of Tarumanagara VII - Suryawarman (535-561)			real	real		
DEDUPE	mother	Q160569	Maharaja Tarumanagara IX - Sudawarman (628-639)	Q160551	Mutya Sakti bint Fulan	Q160588	NN (Wife of Suryawarman)			real	real		
DEDUPE	mother	Q160586	Maharaja Tarumanagara V - Indrawarman (455-515)	Q160604	Suklawatidewi bint Wiryabanyu	Q160606	Dewi Suklawati			real	real		Q160605
DEDUPE	father	Q160604	Suklawatidewi bint Wiryabanyu	Q160623	Raja Indraprahasta III - Wiryabanyu (421-444)	Q160626	Great King of Kutai Martadipura I - Mulawarman (400-446)			real	real		
DEDUPE	mother	Q160604	Suklawatidewi bint Wiryabanyu	Q160624	Nilem Sari bint Welutbraja	Q160625	NN (Wife of Mulawarman)			real	real		
DEDUPE	mother	Q160605	Maharaja Tarumanagara IV - Wisnuwarman (434-455)	Q160628	Dewi Jelita	Q160629	Dewi Jwalita bint Wirawarman			real	real		Q160627
DEDUPE	father	Q160624	Nilem Sari bint Welutbraja	Q160651	Raja Manukrawa - Welutbraja	Q160652	Raja Manukrawa - Welutbraja			real	real		
DEDUPE	father	Q160627	Maharaja Tarumanagara III - Purnawarman (395-434)	Q160656	Maharaja Tarumanagara II - Dharmayawarman (382-395)	Q160658	Great King of Tarumanagara II - Dharmayawarman (382-395)			real	real		
DEDUPE	mother	Q160627	Maharaja Tarumanagara III - Purnawarman (395-434)	Q160655	Istri ke-1 Dharmayawarman bint Fulan	Q160657	NN (1st Wife of Darmayawarman)			real	real		
DEDUPE	mother	Q160765	PUSHPARNAN	Q160787	Person Q160787	Q160788	Svarvithi			real	real		Q160786
DEDUPE	father	Q160897	PRASUTI Manu	Q160535	MANU aka Prajapati Panchajana	Q160912	Person Q160912			real	real		
DEDUPE	mother	Q160905	RICHEYU \ ANADHRISHTI ANADHRISHTI	Q160919	SUDEVA	Q160921	MISRAKESI			real	real		
DEDUPE	mother	Q160905	RICHEYU \ ANADHRISHTI ANADHRISHTI	Q160919	SUDEVA	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q160905	RICHEYU \ ANADHRISHTI ANADHRISHTI	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q161249	JARASANDHA Brihadratha	Q161254	1 of KASHI\Banaras\Varanasi Banaras	Q161256	2 of KASHI\Banaras\Varanasi Banaras			real	real	Q161260	Q161255
DEDUPE	father	Q161536	Raden Joko Kahiman \ Adipati Warga Utama II (1582-1583) \ ADIPATI MARAPAT [Versi 1 ARI] Adipati Warga Utama II (1582-1583)	Q161478	Raden Banyaksasra [Versi 1]	Q162262	Raden Banyak Catra \ Catra \ Kamandaka, Raja Pasir Luhur Catra			real	real		
DEDUPE	father	Q161566	PRABU HAYAM WURUK ( MAJAPAHIT RAJASA )	Q161743	Kertawijaya \ Brawijaya I (Bhre Tumapel III) Brawijaya I (Bhre Tumapel III)	Q171326	Cakradhara \ Kertawijaya (Kertawardhana Bhre Tumapel) Kertawijaya (Kertawardhana Bhre Tumapel			real	real		
DEDUPE	father	Q161567	Dewi Wukut	Q161743	Kertawijaya \ Brawijaya I (Bhre Tumapel III) Brawijaya I (Bhre Tumapel III)	Q171326	Cakradhara \ Kertawijaya (Kertawardhana Bhre Tumapel) Kertawijaya (Kertawardhana Bhre Tumapel			real	real		
DEDUPE	father	Q161568	Dewi Sitisari	Q161743	Kertawijaya \ Brawijaya I (Bhre Tumapel III) Brawijaya I (Bhre Tumapel III)	Q171326	Cakradhara \ Kertawijaya (Kertawardhana Bhre Tumapel) Kertawijaya (Kertawardhana Bhre Tumapel			real	real		
DEDUPE	father	Q161569	Dewi Subasiti	Q161743	Kertawijaya \ Brawijaya I (Bhre Tumapel III) Brawijaya I (Bhre Tumapel III)	Q171326	Cakradhara \ Kertawijaya (Kertawardhana Bhre Tumapel) Kertawijaya (Kertawardhana Bhre Tumapel			real	real		
DEDUPE	mother	Q161572	DARA PETAK \ DARA PETHAK \ INDRESWARI ( SRI TINUHENG PURA ) DARA PETHAK	Q160052	Wife of Tribhuwanaraja [EM] .	Q171395	Puti Reno Mandi Sari Lawik			real	real		Q160051
DEDUPE	father	Q161598	Nyai Ageng Budo	Q161474	Raden? -Majapahit	Q161532	Ario Pratikel, Pabekel ing Madekan, Sampang			real	real		
DEDUPE	mother	Q161754	Raden Ayu Retna Pembayun	Q171354	Ratu Amaravati, Dewi Dwarawati	Q171370	Wandan Sari (Siu Ban Ci) Banyowi			real	real		
DEDUPE	mother	Q161754	Raden Ayu Retna Pembayun	Q171354	Ratu Amaravati, Dewi Dwarawati	Q171504	Ratu Dwarawati (Dewi Amarawati)			real	real		
DEDUPE	mother	Q161754	Raden Ayu Retna Pembayun	Q171370	Wandan Sari (Siu Ban Ci) Banyowi	Q171504	Ratu Dwarawati (Dewi Amarawati)			real	real		Q161645
DEDUPE	father	Q161991	Raja Thilam (Raja Langkasuka: 1253-1267)	Q161801	Raja Surendra Raja Suran [Dinasti Langkasuka 1233-125	Q162138	Maharaja Suran, Maharaja of Jawaka			real	real		
DEDUPE	mother	Q162204	[62] Raden Abdullah "Pangeran Arya Jepara" Raden Abdul Qadir	Q161934	[61] Ratna Gumilah Bint Raden Patah	Q161942	Syarifah Siti Zubaidah			real	real	Q161760	
DEDUPE	mother	Q162252	Abdul Qodir Abdul Rahim (Aria Teja-Bupati Tuban)	Q161949	Dewi Sekar Dadu	Q171562	Syarifah Siti Fatimah (Puteri Cempaka Biru) bt Ali Nurul Alam			real	real		
DEDUPE	mother	Q162256	Syarifah Siti Musallimah .	Q161949	Dewi Sekar Dadu	Q171562	Syarifah Siti Fatimah (Puteri Cempaka Biru) bt Ali Nurul Alam			real	real		
DEDUPE	mother	Q162346	Pangeran Tanpa Nangkil bin RM Kadawung	Q162029	R. Ayu Ratna Dumilah	Q162960	Ratu Hadi Waskita Jawi (Roro Sari) Ratu Mas			real	real		Q163603
DEDUPE	mother	Q162352	PA. Pringgoloyo I ? (Raden Mas Djulig)	Q162029	R. Ayu Ratna Dumilah	Q162960	Ratu Hadi Waskita Jawi (Roro Sari) Ratu Mas			real	real		Q163603
DEDUPE	father	Q162465	Nyi Ageng Selo II\ Nyi Bicak (Rara Kinasih) Nyi Bicak	Q162167	Kyai Ageng Wonosobo (Raden Dukuh)	Q162192	Ki Ageng Ngerang (Raden Ronggo Joyo)			real	real		
DEDUPE	father	Q162491	Nyai Ageng Saba	Q162190	Ki Ageng Selo	Q162476	R. Umar Said (Sunan Muria)			real	real		
DEDUPE	mother	Q162492	Ki Ageng Ngenis (Bagus Anis)	Q162193	Roro Kinasih Azmatkhan (Nyai Bicak)	Q162465	Nyi Ageng Selo II\ Nyi Bicak (Rara Kinasih) Nyi Bicak			real	real		Q162191
DEDUPE	mother	Q162527	Pnbh Ratu-1 Pgr. Emas \ Sultan Hadji (Sultan Cirebon-2) Sultan Hadji (Sultan Cirebon-2)	Q162420	Kanjeng Ratu Ratu Gelampok	Q163093	Person Q163093			real	real		Q162218
DEDUPE	mother	Q162529	Pangeran Manis	Q163093	Person Q163093	Q163095	Wanawati Raras			real	real	Q162589	Q162218
DEDUPE	father	Q162704	Tun Telanai	Q162313	Tun Perak, Bendahara Paduka Raja	Q163194	Tun Perak [Bendahara Melaka ke-5 14561498]			real	real		
DEDUPE	mother	Q165069	Berenice Baktriai	Q165068	Berenike (Syriai?; or of Bactria?)	Q165078	Sundari Maurya Magadha			real	real		Q165067
DEDUPE	mother	Q166466	Aquilin De Lyon	Q154036	Artemia	Q166406	Artemie ...			real	real		Q166465
DEDUPE	father	Q168299	Cornelia Corner	Q168077	Person Q168077	Q168079	Giorgio Corner			real	real	Q167931,Q168074	
DEDUPE	father	Q169342	KRIPAcharya	Q1944	Shantanu	Q170365	SHARADWAT	Q1973947		real	real		
DEDUPE	mother	Q169342	KRIPAcharya	Q160494	SATYAVATI Matsyagandhi	Q170489	JANAPADI			real	real		
DEDUPE	father	Q169343	KRIPI	Q1944	Shantanu	Q170365	SHARADWAT	Q1973947		real	real		
DEDUPE	mother	Q169343	KRIPI	Q160494	SATYAVATI Matsyagandhi	Q170489	JANAPADI			real	real		
DEDUPE	father	Q169531	BHIMA Vayuputra	Q160434	PANDU Kuru	Q169533	Vayu (Wind)			real	real		Q160433
DEDUPE	father	Q169601	NAKULA (twin) Asviniputra	Q160434	PANDU Kuru	Q169295	Ashvini Twin-DASRA Surya			real	real		Q169600
DEDUPE	father	Q169602	SAHADEVA (twin) Asviniputra	Q160434	PANDU Kuru	Q169295	Ashvini Twin-DASRA Surya			real	real		Q169600
DEDUPE	father	Q169648	DHRITARASHTRA	Q160463	VYASA aka Krishnadvaipayana	Q160464	VICHITRAVIRYA Shantanu			real	real	Q160494	Q160462,Q169646,Q169647
DEDUPE	mother	Q169733	Sunaka	Q169732	Pramadvara	Q169734	Pramadvara			real	real		Q169456
DEDUPE	father	Q169837	BALARAMA Vasudeva	Q1877	Vasudeva	Q160387	NANDA RAI aka NANDA BABA of GOKUL Shurasena	Q890382		real	real	Q49440,Q153359	
DEDUPE	mother	Q169837	BALARAMA Vasudeva	Q49383	Yashoda	Q160431	Rohini			real	real		
DEDUPE	father	Q170135	MARUTI \ HANUMAN HANUMAN	Q170134	KESARI	Q170136	Person Q170136			real	real		Q169722
DEDUPE	mother	Q170333	Kaksreyu	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170334	Vrikeyu	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170335	Sthandileyu	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170336	Vaneyu	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170337	Jaleyu	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170338	Tejeyu	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170339	Satyeyu	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170340	DHARMEYU Raudrasva	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170341	Sannateyu	Q160921	MISRAKESI	Q160923	SURASENI Pravira			real	real		
DEDUPE	mother	Q170352	SHATRUGHNA (twin) Dasharatha	Q170564	SUMITRA	Q170565	KAIKEYI Dasharatha			real	real		Q2319
DEDUPE	father	Q170364	MAKARDHWAJA	Q170135	MARUTI \ HANUMAN HANUMAN	Q170487	MAIYARAB Foster father of MACCHANU I			real	real		Q170363
DEDUPE	father	Q170563	SANTHA Rushyashringa	Q2319	DASHARATHA	Q171069	ROMAPADA of Angadesha			real	real		
DEDUPE	father	Q171350	Bong Tak Keng (King of Kauthara Champa)	Q171417	Father of Bong Tak Keng	Q171419	Person Q171419			real	real		Q171418
DEDUPE	father	Q195227	Teti do Egito	Q85780	Khaba	Q195293	Neferka-Re . .			real	real		
DEDUPE	mother	Q195227	Teti do Egito	Q85782		Q195291	Khenebta-Re			real	real		
DEDUPE	father	Q195228	Nysuteh do Egito	Q85780	Khaba	Q195293	Neferka-Re . .			real	real		
DEDUPE	mother	Q195228	Nysuteh do Egito	Q85782		Q195291	Khenebta-Re			real	real		
DEDUPE	father	Q195277	Semerkhet	Q195216	Anedjib	Q195219	(Ome de Betrest) .	Q111079		real	real		Q195217
DEDUPE	father	Q195366	Osorkon IV	Q195339	Shoshenq V, Pharaoh of Egypt	Q195660	Pimay			real	real		
DEDUPE	mother	Q195366	Osorkon IV	Q195083	Tadibast	Q195547	N.N.			real	real		
DEDUPE	mother	Q208301	Ruthilde	Q206162	Alix (Adela) de Valois	Q208861	Adelaide De Valois			real	real		Q114141
DEDUPE	father	Q16001278	Haplogroup A0-T	Q152973	Adam Y Chromosomal Adam	Q1034073	Macro-haplogroup A(X-BT)	Q351265		real	real		
DISTINCT	father	Q51822	Ptolemy XII Auletes	Q51818	Ptolemy Memphites	Q78713	Ptolemy IX Lathyros	Q1670765	Q3340	real	real	Q73035,Q73038	
DISTINCT	mother	Q65489	Hadrian	Q66718	Domitia Paulina	Q66817	Pompeia Plotina	Q452705	Q239448	real	real		
DISTINCT	father	Q69706	Plancina  Munatia	Q70334	Lucius Munatius Plancus Paulinus	Q141581	Quintus Aelius Tubero	Q343795	Q950770	real	real		Q70331
DISTINCT	father	Q72834	Lucius Caecilius Metellus Calvus	Q72984	Quintus Caecilius Metellus	Q148066	Marcus Caecilius Metellus	Q929498	Q897091	real	real	Q73146	
DISTINCT	father	Q73020	Lucilia	Q72648	Sextus Pompeius	Q139727	Marcus Lucilius	Q888910	Q123700947	real	real		
DISTINCT	father	Q73260	Marcus Licinius Crassus Agelastus	Q72972	Publius Licinius Crassus Dives	Q72981	Publius Licinius Crassus	Q29518656	Q20100913	real	real		
DISTINCT	father	Q73380	BAD MERGE	Q73362	Antiochus III the Great	Q90289	Oebalus	Q3365	Q1162217	real	real		
DISTINCT	mother	Q73380	BAD MERGE	Q73359	Laodice III	Q132823	Gorgophone	Q237642	Q950523	real	real		
DISTINCT	father	Q74723	Aristomachus	Q74732	Merops	Q134107	Cleodaeus	Q1319783	Q329690	real	real		
DISTINCT	father	Q74949	Lysimache,Eurynome or Lyssianassa	Q74991	Abas	Q90590	Abas	Q305614	Q305611	real	real	Q132482	
DISTINCT	father	Q74991	Abas	Q75039	Poseidon	Q132482	Ixion	Q41127	Q271891	real	real		
DISTINCT	mother	Q75153	Deucalion	Q75192	Klymene	Q90476	Hesione	Q669635	Q120197205	real	real	Q74970,Q74973,Q90309,Q132255	Q74732,Q75195,Q90388,Q130598
DISTINCT	father	Q78609	Cleopatra V of Egypt	Q78713	Ptolemy IX Lathyros	Q135920	Ptolemy X Alexander I	Q3340	Q3345	real	real	Q73035,Q73038	Q135922
DISTINCT	father	Q78713	Ptolemy IX Lathyros	Q73038	Ptolemy VIII Physcon	Q73197	Ptolemy VI	Q3350	Q39952	real	real	Q73200,Q73203	Q73035,Q73194,Q78719,Q136154
DISTINCT	father	Q78716	Cleopatra Selene I of Egypt	Q73038	Ptolemy VIII Physcon	Q73197	Ptolemy VI	Q3350	Q39952	real	real	Q73200,Q73203	Q73035,Q73194,Q78719,Q136154
