qid,english_label,english_description,label_count,description_count,wikidata_qids,wikidata_count
Q130640,Phaethon,son of Helios from Greek mythology,62,19,Q203480,1
Q130642,Aegiale,"in Greek mythology, daughter of Helios and Clymene",21,11,Q404396,1
Q130646,Dioxippe,daughter of Helios in Greek mythology,13,9,Q12653025,1
Q130648,Hellen,mythological progenitor of the Hellenes,54,14,Q336428,1
Q130650,Helia,daughter of Helius in Greek mythology,11,9,Q12656412,1
Q130652,Erebos,primordial deity in Greek mythology,74,21,Q131122,1
Q130654,Helen of Troy,daughter of Zeus in Greek mythology,98,38,Q164061,1
Q130656,Nausithous,son of Odysseus in Greek mythology,16,11,Q3337178,1
Q130658,Nausinous,"character from Greek mythology, son of Odysseus and Calypso",21,8,Q682332,1
Q130660,Auson,mythical founder of the Ausoni,22,6,Q782308,1
Q130662,Latinus,king in Greek and Roman mythology,36,15,Q779406,1
Q130664,Telegonus,mythical son of Circe and Odysseus,35,11,Q1333887,1
Q130666,Melissus of Crete,Greek mythological character,23,13,Q1919444,1
Q130668,Haimonios,father of Amalthea,4,5,Q21710921,1
Q130670,Neptune,"Roman god of water, particularly the sea, considered equivalent to the Greek Poseidon",98,41,Q3954,1
Q130672,Triton,"Greek god, messenger of the sea",72,22,Q148030,1
Q130674,Benthesikyme,daughter of Poseidon and Amphitrite,22,10,Q793088,1
Q130676,Cymopoleia,daughter of Poseidon,21,9,Q844867,1
Q130678,Athena,goddess of wisdom and war in ancient Greek religion and mythology,121,40,Q37122,1
Q130680,Laas,mythological Greek person,7,5,Q4251796,1
Q130682,Porus,deity,19,7,Q966521,1
Q130684,Minerva,"Roman goddess of wisdom and sponsor of arts, trade, and defense",89,28,Q126916,1
Q130686,Benfeld,"commune in Bas-Rhin, France",112,35,Q22776,1
Q130688,Hyades,nymphs associated with rain in Greek mythology,38,21,Q646049,1
Q130690,Hyas,son of Atlas in Greek mythology,23,11,Q1639787,1
Q130692,Dioné,"one of the Hyades, daughters of Atlas",14,8,Q1226931,1
Q130694,Polyxo,one of the Hyades,10,7,Q1566330,1
Q130695,"{'language': 'en', 'value': 'Cixilo'}",,1,0,Q70252128; Q70252128; Q70252128,3
Q130696,Ambrosia,a nymph in Greek mythology,15,10,Q3613853,1
Q130698,Coronis,one of the Hyades,12,5,Q10854746,1
Q130700,Cleeia,,9,4,Q17354329,1
Q130702,Aesyle,one of the Hyades,9,6,Q21548011,1
Q130704,Merope,one of the Pleiades in Greek mythology: wife of Sisyphus,29,11,Q735518,1
Q130706,Rudolf Lettinger,German actor (1865-1937),28,32,Q100338,1
Q130708,Maia,Pleiad and mother of Hermes,60,21,Q205233,1
Q130710,Celaeno,one of the Pleiades in Greek mythology,26,8,Q686174,1
Q130712,Alcyone,"Greek mythological figure; one of the Pleiades, daughters of Atlas",29,11,Q763268,1
Q130714,Sterope,one of the Pleiades in Greek mythology,31,20,Q748963,1
Q130716,Electra,one of the Pleiades in Greek mythology,38,14,Q858663,1
Q130718,Eudora,one of the Hyades,9,6,Q60691481,1
Q130720,Pallas,Titan in Greek mythology,55,13,Q457294,1
Q130722,Nike,goddess of victory in Greek mythology,91,30,Q165023,1
Q130724,Zelus,ancient Greek personification of emulation/envy,47,13,Q189208,1
Q130726,Bia,"ancient Greek goddess, personification of force",54,14,Q237224,1
Q130728,Kratos,God from Greek mythology,50,17,Q334447,1
Q13073,Fujiwara no Shushi,,3,1,Q106548907; Q106548907; Q106548907,3
Q130730,Fontes,,6,3,Q61640774,1
Q130732,Iynx,arcadian nymph – daughter of Pan and Echo,17,9,Q1676112,1
Q130734,Halie,Greek nymph,26,11,Q3611629,1
Q130736,Triopas,"one of the Heliadae, son of Helios and Rhodos",18,8,Q3539467,1
Q130738,Heliadae,offspring of Helios in Greek mythology,20,7,Q1215951,1
Q13074,Fujiwara no Ariko,Empress consort of Japan,14,6,Q5507511; Q5507511; Q5507511,3
Q130740,Cercaphus,son of Helios in Greek mythology,24,9,Q2471013,1
Q130742,Candalus,mythological Greek character; one of the Heliadae,23,9,Q2595275,1
Q130744,Actis,mythical son of Helius,24,10,Q2657834,1
Q130746,Tenages,son of Helios in Greek mythology,24,9,Q2986809,1
Q130748,Ochimus,king in Greek mythology,22,8,Q426041,1
Q130750,Lindus,mythical founder of Lindos on Rhodes,12,9,Q5976691,1
Q130752,Macareus,son of Helios and king of Lesbos,25,13,Q6817243,1
Q130754,Trinax,son of Helios,7,5,Q9090441,1
Q130756,Auges,son of Helios,9,6,Q8209012,1
Q130758,Electryone,daughter of Helios,23,8,Q2043578,1
Q130760,Galatea,nereid from Greek mythology,53,16,Q241070,1
Q130762,Actaea,Nereid of Greek mythology,14,8,Q12898582,1
Q130764,Arethusa,nymph in Greek mythology who fled from the river god Alpheus,46,16,Q643456,1
Q130766,Agave,Nereid of Greek mythology,13,7,Q391614,1
Q130768,Amatheia,Nereid of Greek mythology,13,8,Q12898684,1
Q130770,Amphithoe,Nereid of Greek mythology,13,8,Q12898698,1
Q130772,Apseudes,Nereid of Greek mythology,13,7,Q12898780,1
Q130774,Asia,Nereid of Greek mythology,10,4,Q51846366,1
Q130776,Autonoe,Nereid of Greek mythology,11,7,Q12898908,1
Q130778,Callianassa,Nereid of Greek mythology,14,6,Q12878672,1
Q130780,Clio,"Nereid of Greek mythology, daughter of Nereus and Doris",11,6,Q12899376,1
Q130782,Clymene,Nereid of Greek mythology,24,10,Q2344103,1
Q130784,Cydippe,Nereid of Greek mythology,11,6,Q12899524,1
Q130786,Cymatolege,Nereid of Greek mythology,12,7,Q12752732,1
Q130788,Cymo,Nereid of Greek mythology,12,7,Q15711583,1
Q130790,Cymodoce,Nereid of Greek mythology,11,8,Q15711584,1
Q130792,Cymothoe,Nereid of Greek mythology,12,8,Q15711586,1
Q130794,Dexamene,Nereid of Greek mythology,11,8,Q12899636,1
Q130796,Doris,Nereid of Greek mythology,11,8,Q12899696,1
Q130798,Doto,nereid in Greek mythology,14,8,Q12876506,1
Q130800,Drymo,Nereid of Greek mythology,10,7,Q12899700,1
Q130802,Dynamene,Nereid of Greek mythology,16,7,Q761597,1
Q130804,Eione,Nereid of Greek mythology,11,8,Q12899740,1
Q130806,Erato,Nereid of Greek mythology,10,7,Q12899799,1
Q130808,Euagore,Nereid of Greek mythology,11,5,Q12899823,1
Q130810,Eucrante,Nereid of Greek mythology,14,7,Q12899827,1
Q130812,Eudore,Nereid of Greek mythology,11,8,Q12899828,1
Q130814,Eulimene,Nereid of Greek mythology,10,8,Q12899836,1
Q130816,Eunice,Nereid of Greek mythology,16,9,Q1030030,1
Q130818,Glauce,Nereid of Greek mythology,10,6,Q12900082,1
Q130820,Glauconome,Nereid of Greek mythology,11,7,Q12900083,1
Q130822,Halie,Nereid,26,6,Q1571021,1
Q130824,Halimede,Nereid of Greek mythology,13,8,Q3611796,1
Q130826,Hipponoe,Nereid of Greek mythology,14,8,Q12900271,1
Q130828,Hippothoe,Nereid of Greek mythology,10,6,Q12900273,1
Q130830,Iaera,,8,4,Q10299840,1
Q130832,Ianassa,Nereid of Greek mythology,11,8,Q12900353,1
Q130834,Ianeira,Nereid of Greek mythology,11,7,Q12900349,1
Q130836,Ligea,Nereid of Greek mythology,10,7,Q12900788,1
Q130838,Limnoreia,Nereid of Greek mythology,11,7,Q739768,1
Q130840,Lycorias,Nereid of Greek mythology,15,5,Q1226617,1
Q130842,Lysianassa,Nereid of Greek mythology,10,7,Q1878960,1
Q130844,Maera,Nereid of Greek mythology,10,8,Q3854797,1
Q130846,Melite,Nereid of Greek mythology,10,8,Q12901014,1
Q130848,Proto,Nereid of Greek mythology,11,8,Q15711623,1
Q13085,Sono Motoaki,,3,1,Q20041017; Q20041017; Q20041017,3
Q130850,Nemertes,Nereid of Greek mythology,12,6,Q12881707,1
Q130852,Nesaea,Nereid of Greek mythology,14,9,Q1216049,1
Q130854,Opis,nereid of Greek mythology,10,8,Q12901294,1
Q130856,Orithyia,Nereid of Greek mythology,11,8,Q12901309,1
Q130858,Phyllodoce,Nereid of Greek mythology,11,7,Q12901503,1
Q130860,Polynome,Nereid of Greek mythology,11,8,Q12901556,1
Q130862,Pontomedusa,Nereid of Greek mythology,11,8,Q12901568,1
Q130864,Psamathe,Nereid of Greek mythology,22,9,Q5623747,1
Q130866,Sao,Nereid of Greek mythology,13,8,Q4408014,1
Q130868,Speio,Nereid of Greek mythology,13,7,Q1245790,1
Q130870,Thaleia,Nereid of Greek mythology,16,8,Q1241338,1
Q130872,Thetis,Nereid of Greek mythology,69,25,Q184437,1
Q130874,Thoe,Nereid of Greek mythology,13,7,Q7786636,1
Q130876,Xantho,Nereid of Greek mythology,10,6,Q12902665,1
Q130878,Glauce,daughter of Creon in Greek mythology,25,11,Q269058,1
Q130880,Panopea,water deity,21,10,Q1235584,1
Q130882,Iaera,Nereid of Greek mythology,11,7,Q12900350,1
Q130884,Pherusa,water deity,16,5,Q1232517,1
Q130886,Eurydice,Greek mythology Nereid,14,9,Q1378437,1
Q130888,Galene,nereid in Greek mythology,20,7,Q5518406,1
Q130890,Pronoe,Nereid,17,6,Q342316,1
Q130892,Amphinome,"Greek mythical character, Nereid",10,7,Q21452535,1
Q130894,Halice,Nereid,8,5,Q3611665,1
Q130896,Nerites,Greek deity,27,11,Q3564989,1
Q130898,Cranto,Nereid,9,6,Q58838290,1
Q130900,Creneis,Nereid,9,5,Q58840962,1
Q130902,Deianira,Nereid,8,5,Q59617288,1
Q130904,Deiopea,Nereid,8,4,Q59661541,1
Q130906,Dero,Nereid,9,6,Q59773387,1
Q130908,Dione,Nereid,14,11,Q60172446,1
Q130910,Evarne,Nereid,9,6,Q60669292,1
Q130912,Eumolpe,Nereid,8,6,Q60777068,1
Q130914,Eupompe,Nereid,8,6,Q60958660,1
Q130916,Glaucothoe,Nereid in Greek mythology,6,4,Q61830228,1
Q130918,Ploto,One of the Nereids,8,5,Q97485552,1
Q130920,Menippe,Nereid,7,5,Q97485551,1
Q130922,Laomedia,Nereid in Greek mythology,12,7,Q70202866,1
Q130924,Neso,Nereid,9,6,Q51845575,1
Q130926,Protomedea,one of the Nereids,8,4,Q97629224,1
Q130928,Plexaure,Nereid,8,6,Q97629381,1
Q130930,Ione,Nereid,8,6,Q97629593,1
Q130932,Nausithoe (nereid),Nereid,8,5,Q97630551,1
Q130934,Pasithea,Nereid,12,7,Q97649797,1
Q130936,Pontoporeia,Nereid,9,6,Q97650384,1
Q130938,Polynoe,Nereid,9,4,Q97650796,1
Q130940,Callianira,One of the Nereids,6,4,Q97653378,1
Q130942,Neomeris,Nereid,8,4,Q97630135,1
Q130944,Ceto,Nereid,8,6,Q97667465,1
Q130946,Leucothoe,One of the Nereids,13,4,Q97667477,1
Q130948,Neaera,"nymph in Greek mythology, loved by Helios",16,10,Q1375640,1
Q130950,Arethusa,Nereid of Greek mythology,11,7,Q2866192,1
Q130952,Cotys,"mythical king of Lydia, son of Manes",10,2,Q6029215,1
Q130954,Atys,second king of Maeonia and father of Lydus,22,13,Q3628093,1
Q130956,Chione,who was changed into a snow cloud,13,9,Q5101421,1
Q130958,K. H. Scheer,German writer (1928–1991),22,35,Q71804,1
Q130960,Aeëtes,son of Helios in Greek mythology,55,20,Q241971,1
Q130962,Medea,daughter of King Aeëtes of Colchis in Greek mythology,83,27,Q174278,1
Q130964,Chalciope,"mythological figure, daughter of Aetes",24,10,Q391010,1
Q130966,Aura,divine personification of the breeze in Greek and Roman mythology,25,11,Q774101,1
Q130968,Olynthus,son of Strymon in Greek mythology,20,9,Q2069546,1
Q13097,Taira no Chikazane,Japanese samurai,10,7,Q2502463; Q2502463; Q2502463,3
Q130970,Astris,"in Greek mythology, one of the Heliades",17,8,Q8193547,1
Q130972,Euphrosyne,"deity, one of the Graces",45,17,Q689422,1
Q130974,Thalia,one of the 3 Graces,43,16,Q1260484,1
Q130976,Aglaea,one of the Graces (Charites) in Greek mythology,48,14,Q4439972,1
Q130978,Charites,Greek goddesses of grace and beauty,68,17,Q184353,1
Q130980,Pasithea,one of the Charities in Greek mythology,34,14,Q1235379,1
Q130982,Ida,"Greek nymph, nurse of Zeus",19,14,Q3147753,1
Q130984,Nais,character in Greek myth,5,3,Q106515828,1
Q130986,Sterope,daughter of Porthaon,15,9,Q2346159,1
Q130988,Heinfried Birlenbach,German shot putter (1940–2020),23,14,Q92318,1
Q13099,Genchi,,5,2,Q11564120; Q11564120; Q11564120,3
Q130992,Calliope,muse of epic poetry,71,21,Q103975,1
Q130994,Perimede,daughter of Aiolos in Greek mythology,15,10,Q2070945,1
Q130996,Parthenope,one of the Sirens in Greek mythology,28,10,Q179844,1
Q130998,Callirhoe,daughter of Achelous in Greek mythology,20,13,Q1722503,1
Q131000,Castalia,water deity,35,10,Q170053,1
Q131002,Pirene,nymph,24,12,Q4843985,1
Q131004,Pisinoë,one of the Sirens in Greek mythology,12,5,Q536141,1
Q131006,Thelxiepea,one of the Sirens in Greek mythology,15,4,Q1245697,1
Q131008,Leucosia,one of the Sirens in Greek mythology,13,7,Q669495,1
Q131010,Molpe,one of the Sirens in Greek mythology,11,6,Q12901072,1
Q131012,Ligeia,one of the Sirens in Greek mythology,14,8,Q1245648,1
Q131014,Aglaophónos,one of the Sirens in Greek mythology,9,6,Q21548117,1
Q131016,Aglaope,one of the Sirens in Greek mythology,15,5,Q3361417,1
Q131018,Acheloides,,8,4,Q2633927,1
Q131020,Hippodamas,son of Achelous,11,7,Q15815634,1
Q131022,Erysice,daughter of Achelous in Greek mythology,5,5,Q60617943,1
Q131024,Anchiroe,naiad in Greek mythology,25,12,Q3615214,1
Q131026,Caliadne,"naiad, wife of Aegyptus",16,8,Q2559167,1
Q131028,Polyxo,"Naiad, wife of Danaus",14,9,Q2103187,1
Q13103,Fujiwara no Noritsugu,,3,1,Q17216196; Q17216196; Q17216196,3
Q131030,Memphis,mythological daughter of Nilus,27,13,Q788268,1
Q131032,Anippe,naiad of Greek mythology,12,8,Q10411954,1
Q131034,Argiope,"mythological Greek character, daughter of Nilus, wife of Agenor",13,9,Q21548160,1
Q131036,Euryrrhoe,consort of Aegyptus,6,2,Q111802091,1
Q131038,Colaxe,,3,4,Q21548774,1
Q131040,Aegialeus,mythical king of Sicyon,19,9,Q1422648,1
Q131042,Mycene,daughter of Inachus in Greek mythology,11,9,Q1956583,1
Q131044,Argus Panoptes,giant with hundred eyes in Greek mythology,60,20,Q189821,1
Q131046,Philodice,daughter of Inachus in Greek mythology,9,7,Q9259795,1
Q131048,Pegeus,son of Inachus in Greek mythology,6,7,Q2067352,1
Q131050,Casus,son of Inachus in Greek mythology,7,6,Q16523316,1
Q131052,Telegone,mythical spouse of Alpheus,8,6,Q2401584,1
Q131054,Orsilochus,son of Alpheus in Greek mythology,12,9,Q1446575,1
Q131056,Phegeus,mythical son of Alpheius,19,10,Q2329005,1
Q131058,Melanthia,daughter of Alpheus in Greek mythology,9,6,Q6009377,1
Q13106,Jouhan,,2,1,Q17215868; Q17215868; Q17215868,3
Q131060,Danais,Greek nymph,13,9,Q10466497,1
Q131062,Myrtoessa,Arcadian nymph,10,6,Q10592638,1
Q131064,Idaea,Greek nymph,16,8,Q2007963,1
Q131066,"Teucer, king of Troy",son of the river Scamander and of the nymph Idaea,22,9,Q1513788,1
Q131068,Callirhoe,daughter of Scamander and wife of Tros,15,12,Q1361804,1
Q13107,Itsutsuji Masatsugu,,4,1,Q20038736; Q20038736; Q20038736,3
Q131070,Strymo,mythical daughter of Scamander,15,8,Q1688206,1
Q131072,Glaucia,daughter of Scamander in Greek mythology,7,4,Q5567263,1
Q131074,Nana,daughter of the Phrygian river-god Sangarius in Greek mythology,15,6,Q761106,1
Q131076,Eunoë,"nymph, wife of the Phrygian king Dymas, and mother of Hecuba",13,8,Q3060381,1
Q131078,Ocyrhoe,"mother, by Hippasus, of Hippomedon",4,4,Q3349027,1
Q131080,Hecuba,spouse of king Priam,53,18,Q193433,1
Q131082,Nicaea,daughter of Sangarius in Greek mythology,17,11,Q844313,1
Q131084,Sagaritis,hamadryad in Greek mythology,8,3,Q3948364,1
Q131086,Hypseus,king of Lapiths,26,9,Q1179038,1
Q131088,Atrax,son of Peneus in Greek mythology,14,11,Q4817519,1
Q131090,Tricca,Greek nymph,7,7,Q13553691,1
Q131092,Andreus,"mythical character, son of the river-god Peneus",16,10,Q503500,1
Q131094,Cyrene,"nymph, mother of Aristaeus by Apollo",40,13,Q393261,1
Q131096,Iphis,daughter of Peneius,9,10,Q22965471,1
Q131098,Menippe,mythical daughter of Peneus,9,10,Q20827327,1
Q131100,Oenone,"nymph of Greek mythology, wife of Paris",33,9,Q858671,1
Q131102,Hesperia,"nymph, Cebren's daughter",13,9,Q1615646,1
Q131104,Asterope,daughter of Cebren in Greek mythology,8,7,Q55814369,1
Q131106,Cyanee,"Nymph in Greek mythology, daughter of Maeander",11,8,Q15543320,1
Q131108,Samia,"daughter of Maeandrus, wife of Ancaeus in Greek mythology",6,6,Q12884308,1
Q131110,Kalamos,son of Meander in Greek mythology,13,8,Q1721947,1
Q131112,Callirhoe,daughter of Meander in Greek mythology,8,7,Q56452106,1
Q131114,Astyoche,daughter of Simoeis in Greek mythology,15,11,Q752353,1
Q131116,Hieromneme,"character from Greek mythology, daughter of Simoeis",15,8,Q1617512,1
Q131118,Dryops,Mythical ancestor of the Dryopes,14,8,Q3040215,1
Q131120,Menesthius,son of Spercheus in Greek mythology,12,8,Q3854654,1
Q131122,Diopatra,nymph pursued by Poseidon,9,4,Q12750909,1
Q131124,Evadne,daughter of Strymon,11,9,Q1259960,1
Q131126,Rhesus of Thrace,mythical king and demigod,37,14,Q1061782,1
Q131128,Brangas,son of Strymon in Greek mythology,11,9,Q3643742,1
Q131130,Tereine,Naiad in Greek mythology,10,9,Q2404406,1
Q131132,Acraea,mythical daughter of Asterion,11,9,Q12873255,1
Q131134,Euboea,mythical daughter of Asterion,7,7,Q1372112,1
Q131136,Prosymna,mythical daughter of Asterion,6,6,Q29856413,1
Q131138,Asterionidae,"daughters of Asterion, 3 naiads in Greek mythology",5,4,Q10420711,1
Q131140,Periboea,daughter of Acessamenus in Greek mythology,8,5,Q17166540,1
Q131142,Pelegon,son of Axius in Greek mythology,9,6,Q16332739,1
Q131144,Cleomede,nymph of the river Axius loved by King Paeonus of Paeonia,5,4,Q66488848,1
Q131146,Thelpusa,"nymph, daughter of Ladon in Greek mythology",8,5,Q1702894,1
Q131148,Syrinx,nymph transformed into hollow water reeds in Greek mythology,35,12,Q846129,1
Q131150,Clymenus,"mythical king of Boeotia, son of Helius",12,8,Q42710540,1
Q131152,Dionysus,ancient Greek god of winemaking and wine,100,30,Q41680,1
Q131154,Niobe,"mythological figure, daughter of Tantalus",51,16,Q213621,1
Q131156,Aphrodite Pandemos,"divine epithet of Aphrodite, earthly or public",11,5,Q4779733,1
Q131158,Iris,the personification of the rainbow in ancient Greek religion and mythology,69,23,Q184570,1
Q131160,Arke,Greek goddess,15,9,Q4069374,1
Q131162,Acholoë,one of the Harpies in Greek mythology,8,5,Q21547793,1
Q131164,Aello,one of the Harpy sisters in Greek mythology,19,6,Q380832,1
Q131166,Ocypete,one of the Harpies in Greek mythology,19,5,Q3141720,1
Q131168,Podarge,one of the Harpies in Greek mythology,25,7,Q2723576,1
Q131170,Celaeno,one of the Harpies in Greek mythology,12,4,Q753903,1
Q131172,Aellopoda,one of the Harpies in Greek mythology,9,4,Q3605939,1
Q131174,harpies,half-human and half-bird personification of storm winds from Greek and Roman mythology generally depicted as birds with the heads of maidens,75,20,Q181360,1
Q131176,Acestes,mythical character,18,9,Q404275,1
Q131178,Zeuxippe,daughter of Eridanos,11,9,Q3575332,1
Q131180,Pero,mythical relative of Asopus,9,8,Q2071595,1
Q131182,Celusa,mythical mother of Asopus,8,6,Q57157139,1
Q131184,Cleodice,"Greek mythical character, daughter of Lacedaemon",15,10,Q12029578,1
Q131186,Antiope,Greek mythological figure; daughter of Nycteus and mother of Amphion,42,15,Q461439,1
Q131188,Corcyra,daughter of the Asopos river and the nymph Metope,23,9,Q644692,1
Q131190,Salamis,nymph in Greek mythology,26,11,Q2349443,1
Q131192,Aegina,"nymph, eponym of the island Aegina",48,15,Q321298,1
Q131194,Sinope,nymph,29,13,Q1539539,1
Q131196,Tanagra,mythical daughter of Asopus,17,12,Q3514925,1
Q131198,Harpina,"Naiad nymph, daughter of Phliasian Asopus and Metrope",26,12,Q3200444,1
Q131200,Thebe,mythical daughter of Asopus,21,14,Q2416381,1
Q131202,Euboea,daughter of Asopus,11,10,Q1372109,1
Q131204,Cleone,mythical daughter of Asopus,13,10,Q2754601,1
Q131206,Chalcis,nymph in Greek mythology,12,9,Q5739811,1
Q131208,Ornea,daughter of Asopus in Greek mythology,10,7,Q6053186,1
Q131210,Thespia,daughter of Asopus in Greek mythology,12,8,Q6143496,1
Q131212,Ismene,naiad in Greek mythology,12,12,Q15543628,1
Q131214,Combe,"minor Greek river divinity, daughter of Asopus",16,12,Q3684005,1
Q131216,Nemea,"naiad, mythical daughter of Asopus or Zeus",19,10,Q1977078,1
Q131218,Oeroe,river goddess of Boeotia,9,6,Q5837114,1
Q13122,Adachi Yasumori,,9,3,Q11133367; Q11133367; Q11133367,3
Q131220,Plataea,"nymph, daughter of Asopos",14,9,Q6078094,1
Q131222,Asopis,,9,6,Q30058278,1
Q131224,Melite,naiad of Greek mythology,16,8,Q16933131,1
Q131226,Abarbarea,naiad,13,7,Q279782,1
Q131228,Ares,Greek god of war,106,37,Q40901,1
Q131230,Demonice,figure of Greek mythology,19,9,Q1186488,1
Q131232,Alcippe,mythical daughter of Oenomaus,10,10,Q12762159,1
Q131234,Marpessa,mythical daughter of Euenus,28,8,Q932325,1
Q131236,Helorus,son of Istrus in Greek mythology,7,7,Q1604499,1
Q131238,Acragas,son of Zeus in Greek mythology,17,12,Q10404083,1
Q131240,Eleusis,eponymous hero of the town of Eleusis,21,10,Q1328260,1
Q131242,Aganippe,nymph,19,8,Q390448,1
Q131244,Ascra,mythical lover of Poseidon,11,5,Q10419837,1
Q131246,Telphusa,Greek nymph of a Boeotian spring,6,3,Q50946651,1
Q131248,Thisbe,daughter of Termessus in Greek mythology,18,14,Q10696861,1
Q131250,Eupheme,"ancient Greek nymph, nurse of the Muses",13,9,Q10490777,1
